"Código NBS";"Descrição NBS";"Cód. Subitem LC 116";"Descrição Subitem";
"105044100";"1.0504.41.00-Serviços de transporte multimodal de cargas vivas";"16.02";"16.02 - Outros serviços de transporte de natureza municipal.";
"105044200";"1.0504.42.00-Serviços de transporte multimodal de mudanças domésticas e de mobília e outros objetos de escritório";"16.02";"16.02 - Outros serviços de transporte de natureza municipal.";
"105044300";"1.0504.43.00-Serviços de transporte multimodal de cargas de grande porte";"16.02";"16.02 - Outros serviços de transporte de natureza municipal.";
"105044400";"1.0504.44.00-Serviços de transporte multimodal de veículos";"16.02";"16.02 - Outros serviços de transporte de natureza municipal.";
"105044510";"1.0504.45.10-Serviços de transporte multimodal de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos";"16.02";"16.02 - Outros serviços de transporte de natureza municipal.";
"105044520";"1.0504.45.20-Serviços de transporte multimodal de produtos químicos perigosos, exceto lubrificantes e GLP";"16.02";"16.02 - Outros serviços de transporte de natureza municipal.";
"105044590";"1.0504.45.90-Serviços de transporte multimodal de produtos perigosos não classificados em subposições anteriores";"16.02";"16.02 - Outros serviços de transporte de natureza municipal.";
"105044900";"1.0504.49.00-Serviços de transporte multimodal de cargas especiais não classificados em subposições anteriores";"16.02";"16.02 - Outros serviços de transporte de natureza municipal.";
"105049000";"1.0504.90.00-Serviços de transporte multimodal de cargas não classificados em subposições anteriores";"16.02";"16.02 - Outros serviços de transporte de natureza municipal.";
"105051000";"1.0505.10.00-Locação de veículos rodoviários de carga com operador";"16.02";"16.02 - Outros serviços de transporte de natureza municipal.";
"105051000";"1.0505.10.00-Locação de veículos rodoviários de carga com operador";"99.99";"99.99 - Outros Serviços";
"105052000";"1.0505.20.00-Locação de embarcações de carga com tripulação";"16.02";"16.02 - Outros serviços de transporte de natureza municipal.";
"105052000";"1.0505.20.00-Locação de embarcações de carga com tripulação";"99.99";"99.99 - Outros Serviços";
"105053000";"1.0505.30.00-Locação de aeronaves de carga com tripulação";"16.02";"16.02 - Outros serviços de transporte de natureza municipal.";
"105053000";"1.0505.30.00-Locação de aeronaves de carga com tripulação";"99.99";"99.99 - Outros Serviços";
"106011000";"1.0601.10.00- Serviços de manuseio de contêineres";"11.04";"11.04 - Armazenamento, depósito, carga, descarga, arrumação e guarda de bens de qualquer espécie.";
"106011000";"1.0601.10.00- Serviços de manuseio de contêineres";"20.01";"20.01 - Serviços portuários, ferroportuários, utilização de porto, movimentação de passageiros, reboque de embarcações, rebocador escoteiro, atracação, desatracação, serviços de praticagem, capatazia, armazenagem de qualquer natureza, serviços acessórios, movimentação de mercadorias, serviços de apoio marítimo, de movimentação ao largo, serviços de armadores, estiva, conferência, logística e congêneres.";
"106019000";"1.0601.90.00-Serviços de manuseio de cargas não classificados em subposições anteriores";"11.04";"11.04 - Armazenamento, depósito, carga, descarga, arrumação e guarda de bens de qualquer espécie.";
"106019000";"1.0601.90.00-Serviços de manuseio de cargas não classificados em subposições anteriores";"14.14";"14.14 - Guincho intramunicipal, guindaste e içamento.";
"106019000";"1.0601.90.00-Serviços de manuseio de cargas não classificados em subposições anteriores";"20.01";"20.01 - Serviços portuários, ferroportuários, utilização de porto, movimentação de passageiros, reboque de embarcações, rebocador escoteiro, atracação, desatracação, serviços de praticagem, capatazia, armazenagem de qualquer natureza, serviços acessórios, movimentação de mercadorias, serviços de apoio marítimo, de movimentação ao largo, serviços de armadores, estiva, conferência, logística e congêneres.";
"106019000";"1.0601.90.00-Serviços de manuseio de cargas não classificados em subposições anteriores";"20.02";"20.02 - Serviços aeroportuários, utilização de aeroporto, movimentação de passageiros, armazenagem de qualquer natureza, capatazia, movimentação de aeronaves, serviços de apoio aeroportuários, serviços acessórios, movimentação de mercadorias, logística e congêneres.";
"106019000";"1.0601.90.00-Serviços de manuseio de cargas não classificados em subposições anteriores";"20.03";"20.03 - Serviços de terminais rodoviários, ferroviários, metroviários, movimentação de passageiros, mercadorias, inclusive suas operações, logística e congêneres.";
"106021000";"1.0602.10.00-Serviços de armazenagem frigorificada";"11.04";"11.04 - Armazenamento, depósito, carga, descarga, arrumação e guarda de bens de qualquer espécie.";
"106021000";"1.0602.10.00-Serviços de armazenagem frigorificada";"20.01";"20.01 - Serviços portuários, ferroportuários, utilização de porto, movimentação de passageiros, reboque de embarcações, rebocador escoteiro, atracação, desatracação, serviços de praticagem, capatazia, armazenagem de qualquer natureza, serviços acessórios, movimentação de mercadorias, serviços de apoio marítimo, de movimentação ao largo, serviços de armadores, estiva, conferência, logística e congêneres.";
"106022100";"1.0602.21.00-Serviços de armazenagem de petróleo e seus derivados";"11.04";"11.04 - Armazenamento, depósito, carga, descarga, arrumação e guarda de bens de qualquer espécie.";
"106022100";"1.0602.21.00-Serviços de armazenagem de petróleo e seus derivados";"20.01";"20.01 - Serviços portuários, ferroportuários, utilização de porto, movimentação de passageiros, reboque de embarcações, rebocador escoteiro, atracação, desatracação, serviços de praticagem, capatazia, armazenagem de qualquer natureza, serviços acessórios, movimentação de mercadorias, serviços de apoio marítimo, de movimentação ao largo, serviços de armadores, estiva, conferência, logística e congêneres.";
"106022200";"1.0602.22.00-Serviços de armazenagem de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos";"11.04";"11.04 - Armazenamento, depósito, carga, descarga, arrumação e guarda de bens de qualquer espécie.";
"106022200";"1.0602.22.00-Serviços de armazenagem de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos";"20.01";"20.01 - Serviços portuários, ferroportuários, utilização de porto, movimentação de passageiros, reboque de embarcações, rebocador escoteiro, atracação, desatracação, serviços de praticagem, capatazia, armazenagem de qualquer natureza, serviços acessórios, movimentação de mercadorias, serviços de apoio marítimo, de movimentação ao largo, serviços de armadores, estiva, conferência, logística e congêneres.";
"106022300";"1.0602.23.00-Serviços de armazenagem de produtos químicos perigosos";"11.04";"11.04 - Armazenamento, depósito, carga, descarga, arrumação e guarda de bens de qualquer espécie.";
"106022300";"1.0602.23.00-Serviços de armazenagem de produtos químicos perigosos";"20.01";"20.01 - Serviços portuários, ferroportuários, utilização de porto, movimentação de passageiros, reboque de embarcações, rebocador escoteiro, atracação, desatracação, serviços de praticagem, capatazia, armazenagem de qualquer natureza, serviços acessórios, movimentação de mercadorias, serviços de apoio marítimo, de movimentação ao largo, serviços de armadores, estiva, conferência, logística e congêneres.";
"106022900";"1.0602.29.00-Serviços de armazenagem de produtos perigosos não classificados em subposições anteriores";"11.04";"11.04 - Armazenamento, depósito, carga, descarga, arrumação e guarda de bens de qualquer espécie.";
"106022900";"1.0602.29.00-Serviços de armazenagem de produtos perigosos não classificados em subposições anteriores";"20.01";"20.01 - Serviços portuários, ferroportuários, utilização de porto, movimentação de passageiros, reboque de embarcações, rebocador escoteiro, atracação, desatracação, serviços de praticagem, capatazia, armazenagem de qualquer natureza, serviços acessórios, movimentação de mercadorias, serviços de apoio marítimo, de movimentação ao largo, serviços de armadores, estiva, conferência, logística e congêneres.";
"106023100";"1.0602.31.00-Serviços de armazenagem de granéis sólidos";"07.16";"07.16 - Florestamento, reflorestamento, semeadura, adubação, reparação de solo, plantio, silagem, colheita, corte e descascamento de árvores, silvicultura, exploração florestal e dos serviços congêneres indissociáveis da formação, manutenção e colheita de florestas, para quaisquer fins e por quaisquer meios.";
"106023100";"1.0602.31.00-Serviços de armazenagem de granéis sólidos";"11.04";"11.04 - Armazenamento, depósito, carga, descarga, arrumação e guarda de bens de qualquer espécie.";
"106023100";"1.0602.31.00-Serviços de armazenagem de granéis sólidos";"20.01";"20.01 - Serviços portuários, ferroportuários, utilização de porto, movimentação de passageiros, reboque de embarcações, rebocador escoteiro, atracação, desatracação, serviços de praticagem, capatazia, armazenagem de qualquer natureza, serviços acessórios, movimentação de mercadorias, serviços de apoio marítimo, de movimentação ao largo, serviços de armadores, estiva, conferência, logística e congêneres.";
"106023200";"1.0602.32.00-Serviços de armazenagem de granéis líquidos ou liquefeitos";"11.04";"11.04 - Armazenamento, depósito, carga, descarga, arrumação e guarda de bens de qualquer espécie.";
"106023200";"1.0602.32.00-Serviços de armazenagem de granéis líquidos ou liquefeitos";"20.01";"20.01 - Serviços portuários, ferroportuários, utilização de porto, movimentação de passageiros, reboque de embarcações, rebocador escoteiro, atracação, desatracação, serviços de praticagem, capatazia, armazenagem de qualquer natureza, serviços acessórios, movimentação de mercadorias, serviços de apoio marítimo, de movimentação ao largo, serviços de armadores, estiva, conferência, logística e congêneres.";
"106023300";"1.0602.33.00-Serviços de armazenagem de granéis gasosos";"11.04";"11.04 - Armazenamento, depósito, carga, descarga, arrumação e guarda de bens de qualquer espécie.";
"106023300";"1.0602.33.00-Serviços de armazenagem de granéis gasosos";"20.01";"20.01 - Serviços portuários, ferroportuários, utilização de porto, movimentação de passageiros, reboque de embarcações, rebocador escoteiro, atracação, desatracação, serviços de praticagem, capatazia, armazenagem de qualquer natureza, serviços acessórios, movimentação de mercadorias, serviços de apoio marítimo, de movimentação ao largo, serviços de armadores, estiva, conferência, logística e congêneres.";
